id,key,value,type 
3334333463,postcode,30078,addr
3334333463,housenumber,873,addr
3334333464,city,Snellville,addr
3334333464,state,GA,addr
3334333464,street,Grassmeade Way,addr
3334333464,postcode,30078,addr
3334333464,housenumber,882,addr
3334333491,city,Snellville,addr
3334333491,state,GA,addr
3334333491,street,Grassmeade Way,addr
3334333491,postcode,30078,addr
3334333491,housenumber,642,addr
3334334994,city,Snellville,addr
3334334994,state,GA,addr
3334334994,street,Grassmeade Way,addr
3334334994,postcode,30078,addr
3334334994,housenumber,603,addr
3334334998,city,Snellville,addr
3334334998,state,GA,addr
3334334998,street,Grassmeade Way,addr
3334334998,postcode,30078,addr
3334334998,housenumber,503,addr
3334335003,city,Snellville,addr
3334335003,state,GA,addr
3334335003,street,Grassmeade Way,addr
3334335003,postcode,30078,addr
3334335003,housenumber,632,addr
3334335012,city,Snellville,addr
3334335012,state,GA,addr
3334335012,street,Grassmeade Way,addr
3334335012,postcode,30078,addr
3334335012,housenumber,482,addr
3334335013,city,Snellville,addr
3334335013,state,GA,addr
3334335013,street,Grassmeade Way,addr
3334335013,postcode,30078,addr
3334335013,housenumber,793,addr
3334335018,city,Snellville,addr
3334335018,state,GA,addr
3334335018,street,Grassmeade Way,addr
3334335018,postcode,30078,addr
3334335018,housenumber,713,addr
3334335019,city,Snellville,addr
3334335019,state,GA,addr
3334335019,street,Grassmeade Way,addr
3334335019,postcode,30078,addr
3334335019,housenumber,472,addr
3334335035,city,Snellville,addr
3334335035,state,GA,addr
3334335035,street,Grassmeade Way,addr
3334335035,postcode,30078,addr
3334335035,housenumber,332,addr
3334335036,city,Snellville,addr
3334335036,state,GA,addr
3334335036,street,Grassmeade Way,addr
3334335036,postcode,30078,addr
3334335036,housenumber,453,addr
3334335043,city,Snellville,addr
3334335043,state,GA,addr
3334335043,street,Grassmeade Way,addr
3334335043,postcode,30078,addr
3334335043,housenumber,353,addr
3334438929,highway,turning_circle,regular
3334438932,highway,turning_circle,regular
3335160963,highway,turning_circle,regular
3335160966,highway,turning_circle,regular
3335160971,highway,turning_circle,regular
3335160977,highway,turning_circle,regular
3335160978,highway,turning_circle,regular
3335160982,highway,turning_circle,regular
3335160987,highway,turning_circle,regular
3340456748,highway,turning_circle,regular
3340456753,highway,turning_circle,regular
3340456772,highway,turning_circle,regular
3340456775,highway,turning_circle,regular
3340456776,highway,turning_circle,regular
3340456784,highway,turning_circle,regular
3348737336,highway,turning_circle,regular
3348737337,highway,turning_circle,regular
3348737339,highway,turning_circle,regular
3348737341,highway,turning_circle,regular
3348737353,highway,turning_circle,regular
3348737360,highway,turning_circle,regular
3348737363,highway,turning_circle,regular
3348737371,highway,turning_circle,regular
3348737372,highway,turning_circle,regular
3348743692,highway,turning_circle,regular
3348744195,highway,turning_circle,regular
3348744200,highway,turning_circle,regular
3348744201,highway,turning_circle,regular
3348756969,highway,turning_circle,regular
3348756978,highway,turning_circle,regular
3348756979,highway,turning_circle,regular
3348756992,highway,turning_circle,regular
3348758593,highway,turning_circle,regular
3348758613,highway,turning_circle,regular
3348758615,highway,turning_circle,regular
3348758621,highway,turning_circle,regular
3348804857,highway,turning_circle,regular
3348804859,highway,turning_circle,regular
3348804861,highway,turning_circle,regular
3348804865,highway,turning_circle,regular
3348804868,highway,turning_circle,regular
3348804875,highway,turning_circle,regular
3348804877,highway,turning_circle,regular
3348804888,highway,turning_circle,regular
3348807097,highway,turning_circle,regular
3348807103,highway,turning_circle,regular
3348807104,highway,turning_circle,regular
3348807105,highway,turning_circle,regular
3348807106,highway,turning_circle,regular
3348807107,highway,turning_circle,regular
3348807116,highway,turning_circle,regular
3348807118,highway,turning_circle,regular
3348807120,highway,turning_circle,regular
3348807142,highway,turning_circle,regular
3348807147,highway,turning_circle,regular
3348807285,highway,turning_circle,regular
3348807286,highway,turning_circle,regular
3348812001,highway,turning_circle,regular
3348816958,highway,turning_circle,regular
3348816978,highway,turning_circle,regular
3348816980,highway,turning_circle,regular
3348816984,highway,turning_circle,regular
3371862475,highway,turning_circle,regular
3371862476,highway,turning_circle,regular
3371862479,highway,turning_circle,regular
3371862481,highway,turning_circle,regular
3371862482,highway,turning_circle,regular
3371862488,highway,turning_circle,regular
3372170095,highway,stop,regular
3372173590,highway,stop,regular
3372280310,highway,turning_circle,regular
3372280325,highway,turning_circle,regular
3372282943,highway,turning_circle,regular
3372282944,highway,turning_circle,regular
3372282952,highway,turning_circle,regular
3372282956,highway,turning_circle,regular
3372282977,highway,turning_circle,regular
3372282983,highway,turning_circle,regular
3373092082,highway,stop,regular
3373092083,highway,stop,regular
3373093474,highway,stop,regular
3373097544,railway,level_crossing,regular
3373097545,railway,level_crossing,regular
3373097546,highway,crossing,regular
3373097547,highway,crossing,regular
3373097548,railway,level_crossing,regular
3373101262,highway,stop,regular
3373101263,highway,stop,regular
3381376085,highway,turning_circle,regular
3381376156,highway,traffic_signals,regular
3381662839,highway,turning_circle,regular
3381813812,highway,turning_circle,regular
3381813813,highway,turning_circle,regular
3381813815,highway,turning_circle,regular
3381813821,highway,turning_circle,regular
3381813827,highway,turning_circle,regular
3381813834,highway,turning_circle,regular
3381813838,highway,turning_circle,regular
3381814106,highway,turning_circle,regular
3381814110,highway,turning_circle,regular
3381814135,highway,turning_circle,regular
3381814183,highway,turning_circle,regular
3381814188,highway,turning_circle,regular
3381814212,highway,turning_circle,regular
3381814224,highway,turning_circle,regular
3381814236,highway,turning_circle,regular
3381814243,highway,turning_circle,regular
3381814268,highway,turning_circle,regular
3381822935,name,CareerBuilder,regular
3381822935,phone,(770) 349-2400,regular
3381822935,website,http://careerbuilder.com/,regular
3381822935,building,commercial,regular
3381822935,city,Norcross,addr
3381822935,unit,200,addr
3381822935,wikipedia,en:CareerBuilder,regular
3381822935,state,GA,addr
3381822935,street,Peachtree Parkway Northwest,addr
3381822935,postcode,30092,addr
3381822935,housenumber,5550,addr
3381822949,amenity,parking_entrance,regular
3381822950,amenity,parking_entrance,regular
3381822952,amenity,parking_entrance,regular
3381822965,amenity,parking_entrance,regular
3381822968,amenity,parking_entrance,regular
3381822982,entrance,main,regular
3381822983,entrance,yes,regular
3381822985,access,private,regular
3381822985,entrance,yes,regular
3381849675,entrance,staircase,regular
3381854716,amenity,fountain,regular
3381862588,amenity,waste_basket,regular
3382123270,highway,turning_circle,regular
3382123291,highway,turning_circle,regular
3382123568,highway,turning_circle,regular
3382123591,highway,turning_circle,regular
3382123619,highway,turning_circle,regular
3382123640,highway,turning_circle,regular
3382123847,highway,turning_circle,regular
3382293508,entrance,yes,regular
3386476865,name,W.T. Standard Auto,regular
3386479038,name,Food Depot,regular
3386479038,shop,supermarket,regular
3386479039,name,Family Dollar,regular
3386494293,name,Costco,regular
3386494293,shop,supermarket,regular
3392636263,name,Kool Runnings,regular
3392636263,phone,770-441-0207,regular
3392636263,amenity,restaurant,regular
3392636263,cuisine,Jamaican,regular
3392636263,website,http://koolrunningsrestaurant.com/,regular
3392636263,takeaway,yes,regular
3392636263,city,Norcross,addr
3392636263,unit,8,addr
3392636263,state,GA,addr
3392636263,street,Peachtree Parkway Northwest,addr
3392636263,postcode,30092,addr
3392636263,opening_hours,Mo-Th 11:00-22:00;Fr -Sa 11:00-24:00;Su 11:00-21:00,regular
3392636263,housenumber,5450,addr
3392636264,name,Blimpie,regular
3392636264,phone,(770) 448-3927,regular
3392636264,amenity,restaurant,regular
3392636264,cuisine,sandwich,regular
3392636264,city,Norcross,addr
3392636264,state,GA,addr
3392636264,street,Peachtree Parkway Northwest,addr
3392636264,postcode,30092,addr
3392636264,housenumber,5450,addr
3392636265,name,Peachtree Growler Co.,regular
3392636265,shop,alcohol,regular
3392636265,phone,(770) 686-7925,regular
3392636265,website,http://peachtreegrowlerco.com/,regular
3392636265,city,Peachtree Corners,addr
3392636265,unit,2D,addr
3392636265,state,GA,addr
3392636265,street,Peachtree Parkway Northwest,addr
3392636265,postcode,30092,addr
3392636265,opening_hours,Mo-Fr 12:00-20:00;Sa 10:00-20:00;Su 12:30-18:00,regular
3392636265,housenumber,5450,addr
3393334187,name,Dunkin' Donuts,regular
3393334187,amenity,cafe,regular
3393334187,cuisine,donut,regular
3393341156,name,Target,regular
3393341156,shop,department_store,regular
3393341157,name,Home Depot,regular
3393341157,shop,doityourself,regular
3393341158,name,Panera Bread,regular
3393341158,amenity,restaurant,regular
3393341159,name,Zaxby's,regular
3393341159,amenity,fast_food,regular
3393341160,name,Dunkin' Donuts,regular
3393341160,amenity,cafe,regular
3393341160,cuisine,donut,regular
3395745023,highway,turning_circle,regular
3395745026,highway,turning_circle,regular
3395745028,highway,turning_circle,regular
3395745064,highway,turning_circle,regular
3395983594,highway,turning_circle,regular
3395983596,highway,turning_circle,regular
3395983617,highway,turning_circle,regular
3395983618,highway,turning_circle,regular
3395983646,highway,turning_circle,regular
3395983647,highway,turning_circle,regular
3395983651,highway,turning_circle,regular
3395983664,highway,turning_circle,regular
3395983671,highway,turning_circle,regular
3395983686,highway,turning_circle,regular
3395983714,highway,turning_circle,regular
3395983733,highway,turning_circle,regular
3395983735,highway,turning_circle,regular
3395983742,highway,turning_circle,regular
3395983760,highway,turning_circle,regular
3395983761,highway,turning_circle,regular
3395983784,highway,turning_circle,regular
3395995745,highway,turning_circle,regular
3396092832,highway,turning_circle,regular
3396092838,highway,turning_circle,regular
3396092856,highway,turning_circle,regular
3396119781,highway,turning_circle,regular
3396119789,highway,turning_circle,regular
3396149003,highway,turning_circle,regular
3396149016,highway,turning_circle,regular
3396149025,highway,turning_circle,regular
